ep,node,gtype,policy,deg_mean,btwn_mean,close_mean,vuln_mean,vuln_std,vuln_max,total_scans,total_exploits,total_successes,uniq_srcs_mean,neigh_scans_mean,time_since_last_mean,label
600,6,watts_strogatz,random,4.0,0.08055555555555556,0.4,0.8,0.0,0.8,120,0,0,1.75,6.60625,9.875,0
600,7,watts_strogatz,random,4.0,0.11666666666666667,0.42105263157894735,0.19,0.0,0.19,89,0,0,1.55625,5.84375,7.85,0
600,8,watts_strogatz,random,4.0,0.09583333333333335,0.4,0.799,0.0,0.799,280,0,0,2.10625,3.74375,7.51875,0
600,9,watts_strogatz,random,4.0,0.09791666666666668,0.41025641025641024,0.74,0.0,0.74,120,0,0,1.3,4.24375,4.35,0
600,10,watts_strogatz,random,4.0,0.10000000000000002,0.4,0.825,0.0,0.825,270,0,0,2.0625,3.0,4.83125,0
600,11,watts_strogatz,random,4.0,0.08750000000000001,0.4,0.324,0.0,0.324,40,0,0,1.25,3.41875,7.3125,0
600,12,watts_strogatz,random,4.0,0.10000000000000002,0.4,0.658,0.0,0.658,40,0,0,1.25,2.91875,5.30625,0
600,13,watts_strogatz,random,4.0,0.08750000000000001,0.4,0.273,0.0,0.273,117,0,0,1.65,1.775,7.10625,0
600,14,watts_strogatz,random,4.0,0.10069444444444445,0.4,0.8390000000000001,0.0,0.839,40,0,0,1.25,3.98125,6.23125,0
600,15,watts_strogatz,random,4.0,0.0972222222222222,0.41025641025641024,0.139,0.0,0.139,164,0,0,1.65,4.1375,5.09375,0
600,16,watts_strogatz,random,4.0,0.0986111111111111,0.4,0.24500000000000002,0.0,0.245,316,0,0,2.475,3.75625,4.05625,0
601,0,barabasi_albert,greedy,11.0,0.39923383494812065,0.6666666666666666,0.325,0.0,0.325,0,0,0,0.74375,40.0,20.11875,0
601,1,barabasi_albert,greedy,5.0,0.10054456125884696,0.5116279069767442,0.298,0.0,0.298,6400,0,0,1.91875,0.0,1.0,0
601,2,barabasi_albert,greedy,3.0,0.06523397237682951,0.4583333333333333,0.347,0.0,0.347,0,0,0,0.975,0.0,16.18125,0
601,3,barabasi_albert,greedy,9.0,0.2574074074074074,0.6111111111111112,0.624,0.0,0.624,0,0,0,0.8875,40.0,17.225,0
601,4,barabasi_albert,greedy,5.0,0.06916786916786916,0.4782608695652174,0.422,0.0,0.422,0,0,0,0.63125,0.0,25.85,0
601,5,barabasi_albert,greedy,2.0,0.0,0.4,0.9,0.0,0.9,0,0,0,0.59375,0.0,25.8875,0
601,6,barabasi_albert,greedy,6.0,0.1707087885659314,0.5365853658536586,0.21600000000000003,0.0,0.216,0,0,0,0.90625,0.0,17.1125,0
601,7,barabasi_albert,greedy,5.0,0.09465058750773037,0.4888888888888888,0.373,0.0,0.373,0,0,0,0.89375,0.0,18.75,0
601,8,barabasi_albert,greedy,2.0,0.0,0.4313725490196079,0.583,0.0,0.583,0,0,0,0.90625,0.0,19.1,0
601,9,barabasi_albert,greedy,2.0,0.0,0.4,0.251,0.0,0.251,0,0,0,0.73125,0.0,24.69375,0
601,10,barabasi_albert,greedy,2.0,0.005993609565038137,0.38596491228070173,0.394,0.0,0.394,0,0,0,0.78125,0.0,20.83125,0
601,11,barabasi_albert,greedy,6.0,0.09149659863945578,0.4583333333333333,0.637,0.0,0.637,0,0,0,0.58125,40.0,26.05,0
601,12,barabasi_albert,greedy,5.0,0.08430564144849859,0.4888888888888888,0.588,0.0,0.588,0,0,0,0.9125,0.0,17.825,0
601,13,barabasi_albert,greedy,2.0,0.00891568748711606,0.4313725490196079,0.132,0.0,0.132,0,0,0,0.49375,0.0,30.29375,0
601,14,barabasi_albert,greedy,2.0,0.004442383013811585,0.3793103448275862,0.306,0.0,0.306,0,0,0,0.55,40.0,27.15,0
601,15,barabasi_albert,greedy,3.0,0.027458256029684602,0.39285714285714285,0.168,0.0,0.168,0,0,0,0.5875,0.0,24.7,0
601,16,barabasi_albert,greedy,2.0,0.005772005772005772,0.36666666666666664,0.11700000000000002,0.0,0.117,0,0,0,0.86875,0.0,19.03125,0
601,17,barabasi_albert,greedy,2.0,0.0,0.4313725490196079,0.826,0.0,0.826,0,0,0,0.95625,0.0,17.53125,0
601,18,barabasi_albert,greedy,2.0,0.004485329485329485,0.3728813559322034,0.869,0.0,0.869,0,0,0,0.85,40.0,17.7375,0
601,19,barabasi_albert,greedy,2.0,0.005524634096062667,0.44000000000000006,0.085,0.0,0.085,0,0,0,0.74375,0.0,22.5875,0
601,20,barabasi_albert,greedy,2.0,0.002308802308802309,0.3548387096774194,0.63,0.0,0.63,0,0,0,0.9875,0.0,14.5625,0
601,21,barabasi_albert,greedy,2.0,0.00808080808080808,0.3793103448275862,0.271,0.0,0.271,0,0,0,0.78125,0.0,23.99375,0
601,22,barabasi_albert,greedy,2.0,0.005524634096062667,0.44000000000000006,0.489,0.0,0.489,0,0,0,0.69375,0.0,22.5125,0
602,0,erdos_renyi,rl_stub,2.0,0.18181818181818182,0.3793103448275862,0.625,0.0,0.625,276,80,0,2.95625,2.43125,6.9125,1
602,1,erdos_renyi,rl_stub,1.0,0.0,0.2972972972972973,0.357,0.0,0.357,262,241,0,2.8375,1.90625,6.15,1
602,2,erdos_renyi,rl_stub,3.0,0.34545454545454546,0.40740740740740733,0.785,0.0,0.785,305,190,70,2.66875,4.76875,7.81875,1
602,3,erdos_renyi,rl_stub,3.0,0.43636363636363634,0.5238095238095238,0.329,0.0,0.329,334,0,0,2.325,4.53125,7.24375,0
602,4,erdos_renyi,rl_stub,4.0,0.36363636363636365,0.5238095238095238,0.78,0.0,0.78,197,40,40,2.1875,7.73125,6.8625,1
602,5,erdos_renyi,rl_stub,1.0,0.0,0.2972972972972973,0.523,0.0,0.523,40,0,0,1.075,0.89375,18.58125,0
602,6,erdos_renyi,rl_stub,5.0,0.41818181818181815,0.55,0.43200000000000005,0.0,0.432,223,0,0,1.925,7.825,6.175,0
602,7,erdos_renyi,rl_stub,1.0,0.0,0.28205128205128205,0.891,0.0,0.891,192,0,0,2.0,1.725,10.33125,0
602,8,erdos_renyi,rl_stub,3.0,0.18181818181818182,0.40740740740740733,0.371,0.0,0.371,143,201,0,2.33125,4.16875,14.2875,1
602,9,erdos_renyi,rl_stub,1.0,0.0,0.36666666666666664,0.196,0.0,0.196,174,0,0,1.6875,1.39375,12.88125,0
602,10,erdos_renyi,rl_stub,1.0,0.0,0.2972972972972973,0.666,0.0,0.666,167,0,0,1.825,1.90625,7.44375,0
602,11,erdos_renyi,rl_stub,3.0,0.05454545454545454,0.44000000000000006,0.543,0.0,0.543,404,0,0,3.025,3.51875,6.43125,0
603,0,erdos_renyi,random,2.0,0.025,0.32653061224489793,0.7241135803736201,0.0,0.7241135803736201,280,0,0,2.1375,2.29375,15.1125,0
603,1,erdos_renyi,random,2.0,0.125,0.32,0.4042807274566546,0.0,0.4042807274566546,82,0,0,1.41875,2.8,12.83125,0
603,2,erdos_renyi,random,7.0,0.6375,0.5517241379310345,0.2171221883050544,0.0,0.21712218830505436,53,0,0,1.33125,6.94375,6.775,0
603,3,erdos_renyi,random,3.0,0.3208333333333333,0.43243243243243246,1.0,0.0,1.0,195,0,0,2.1,2.59375,10.76875,0
603,4,erdos_renyi,random,1.0,0.0,0.32,0.7090830762711924,0.0,0.7090830762711924,186,0,0,1.8125,0.70625,9.55625,0
603,5,erdos_renyi,random,2.0,0.23333333333333334,0.3404255319148936,0.9276788007571067,0.0,0.9276788007571067,226,0,0,2.4125,2.43125,8.2125,0
603,6,erdos_renyi,random,2.0,0.0,0.38095238095238093,0.33561274711858313,0.0,0.33561274711858313,16,0,0,1.0875,1.0375,13.84375,0
603,7,erdos_renyi,random,3.0,0.125,0.4,0.6428007619546712,0.0,0.6428007619546712,285,0,0,2.50625,1.825,8.4125,0
603,8,erdos_renyi,random,2.0,0.0125,0.32,0.46839636010450614,0.0,0.46839636010450614,172,0,0,1.8375,2.675,10.025,0
603,9,erdos_renyi,random,5.0,0.18333333333333332,0.45714285714285713,0.3692916314029609,0.0,0.3692916314029609,113,0,0,1.65625,4.625,5.40625,0
603,10,erdos_renyi,random,1.0,0.0,0.2909090909090909,0.5787198337617914,0.0,0.5787198337617914,126,0,0,1.7875,1.78125,7.8875,0
603,11,erdos_renyi,random,3.0,0.09583333333333333,0.4,0.09546458216092336,0.0,0.09546458216092336,148,0,0,1.925,2.36875,7.025,0
603,12,erdos_renyi,random,2.0,0.125,0.26666666666666666,0.2691267439876381,0.0,0.2691267439876381,189,0,0,2.0375,2.21875,9.64375,0
603,13,erdos_renyi,random,1.0,0.0,0.21333333333333332,0.13370664376541277,0.0,0.13370664376541277,129,0,0,1.79375,1.18125,11.90625,0
603,14,erdos_renyi,random,3.0,0.325,0.4444444444444445,0.23972806628471793,0.0,0.2397280662847179,200,0,0,2.0,2.45,7.5,0
603,15,erdos_renyi,random,1.0,0.0,0.24615384615384617,0.34580119224602995,0.0,0.34580119224602995,253,0,0,2.19375,0.5125,12.61875,0
603,16,erdos_renyi,random,2.0,0.0,0.38095238095238093,0.3361804455499698,0.0,0.3361804455499698,154,0,0,1.94375,1.25625,10.8875,0
604,0,barabasi_albert,random,9.0,0.3318181818181818,0.8461538461538461,0.167,0.0,0.167,342,0,0,2.0875,11.1,4.55,0
604,1,barabasi_albert,random,6.0,0.11181818181818182,0.6875,0.312,0.0,0.312,180,0,0,2.125,7.16875,6.76875,0
604,2,barabasi_albert,random,8.0,0.16121212121212122,0.7857142857142857,0.457,0.0,0.457,197,0,0,1.73125,10.225,6.74375,0
604,3,barabasi_albert,random,2.0,0.0,0.5,0.42299999999999993,0.0,0.423,254,0,0,2.45,3.125,11.88125,0
604,4,barabasi_albert,random,7.0,0.0890909090909091,0.7333333333333333,0.4109999999999999,0.0,0.411,272,0,0,2.03125,9.90625,6.7125,0
604,5,barabasi_albert,random,4.0,0.018787878787878784,0.5789473684210527,0.10800000000000001,0.0,0.108,187,0,0,1.91875,4.60625,11.25625,0
604,6,barabasi_albert,random,3.0,0.0,0.5789473684210527,0.729,0.0,0.729,123,0,0,1.55625,5.06875,9.65,0
604,7,barabasi_albert,random,3.0,0.0036363636363636364,0.55,0.648,0.0,0.648,120,0,0,1.5,4.05625,7.16875,0
604,8,barabasi_albert,random,3.0,0.0036363636363636364,0.5789473684210527,0.295,0.0,0.295,68,0,0,1.425,4.49375,9.28125,0
604,9,barabasi_albert,random,3.0,0.01727272727272727,0.5789473684210527,0.669,0.0,0.669,158,0,0,1.84375,4.85,6.4375,0
604,10,barabasi_albert,random,3.0,0.008181818181818182,0.5789473684210527,0.681,0.0,0.681,88,0,0,1.55,4.5375,6.6875,0
604,11,barabasi_albert,random,3.0,0.0,0.5789473684210527,0.283,0.0,0.283,436,0,0,2.61875,5.06875,7.03125,0
605,0,erdos_renyi,rl_stub,2.0,0.0,0.23711340206185566,0.6882341997869712,0.0,0.6882341997869712,80,0,0,1.425,1.3,16.375,0
605,1,erdos_renyi,rl_stub,4.0,0.3992094861660079,0.323943661971831,0.5225503449175628,0.0,0.5225503449175628,80,40,0,1.525,3.15625,17.91875,1
605,2,erdos_renyi,rl_stub,2.0,0.0,0.23711340206185566,0.19902621111168592,0.0,0.19902621111168592,80,121,0,1.81875,1.3,10.0,1
605,3,erdos_renyi,rl_stub,4.0,0.18972332015810275,0.3026315789473684,1.0,0.0,1.0,128,103,0,2.11875,2.35,12.6875,1
605,4,erdos_renyi,rl_stub,2.0,0.08695652173913043,0.25842696629213485,1.0,0.0,1.0,120,0,0,1.325,0.9875,16.60625,0
605,5,erdos_renyi,rl_stub,2.0,0.007905138339920948,0.184,0.11039941734146361,0.0,0.11039941734146361,71,0,0,1.3375,1.2875,13.36875,0
605,6,erdos_renyi,rl_stub,2.0,0.30039525691699603,0.2804878048780488,0.20430537043623245,0.0,0.20430537043623245,11,185,0,1.99375,0.89375,11.03125,1
605,7,erdos_renyi,rl_stub,2.0,0.11857707509881424,0.3194444444444444,0.2796455880316498,0.0,0.2796455880316498,130,0,0,1.6125,1.64375,12.45625,0
605,8,erdos_renyi,rl_stub,2.0,0.023715415019762844,0.26136363636363635,0.29571229532063165,0.0,0.29571229532063165,80,0,0,1.45,1.4,16.05625,0
605,9,erdos_renyi,rl_stub,2.0,0.11462450592885373,0.25842696629213485,1.0,0.0,1.0,190,0,0,2.05625,1.25,10.1625,0
605,10,erdos_renyi,rl_stub,2.0,0.043478260869565216,0.21495327102803738,0.5114546221159982,0.0,0.5114546221159982,86,0,0,1.2,1.06875,17.3125,0
605,11,erdos_renyi,rl_stub,3.0,0.24505928853754938,0.23469387755102042,0.2348713915453085,0.0,0.2348713915453085,57,92,0,1.44375,1.1875,7.6375,1
605,12,erdos_renyi,rl_stub,2.0,0.11462450592885373,0.25842696629213485,0.6935566127461605,0.0,0.6935566127461605,100,0,0,1.625,1.0375,11.06875,0
605,13,erdos_renyi,rl_stub,1.0,0.0,0.27058823529411763,0.9672317774477861,0.0,0.9672317774477861,58,59,49,1.225,0.91875,21.78125,1
605,14,erdos_renyi,rl_stub,4.0,0.23320158102766797,0.3333333333333333,0.46553980914885323,0.0,0.46553980914885323,118,0,0,1.64375,3.4125,16.5625,0
605,15,erdos_renyi,rl_stub,4.0,0.43478260869565216,0.3709677419354839,0.19087770113117633,0.0,0.19087770113117633,135,0,0,1.84375,2.96875,8.6125,0
605,16,erdos_renyi,rl_stub,2.0,0.02766798418972332,0.27710843373493976,0.6973217820407753,0.0,0.6973217820407753,144,0,0,1.75,1.2375,15.6125,0
605,17,erdos_renyi,rl_stub,1.0,0.0,0.20720720720720723,1.0,0.0,1.0,40,0,0,1.2125,0.75,13.98125,0
605,18,erdos_renyi,rl_stub,2.0,0.08695652173913043,0.19491525423728814,0.37164098869433165,0.0,0.37164098869433165,77,49,0,1.55625,1.35625,7.475,1
605,19,erdos_renyi,rl_stub,3.0,0.4031620553359684,0.3382352941176471,1.0,0.0,1.0,86,80,80,1.79375,1.7875,7.4625,1
605,20,erdos_renyi,rl_stub,1.0,0.0,0.19166666666666668,0.9276875250548844,0.0,0.9276875250548844,102,0,0,1.3875,0.35625,6.7375,0
605,21,erdos_renyi,rl_stub,2.0,0.043478260869565216,0.21495327102803738,0.6107024400359836,0.0,0.6107024400359836,120,0,0,1.55625,1.63125,18.3375,0
605,22,erdos_renyi,rl_stub,1.0,0.0,0.16428571428571428,1.0,0.0,1.0,160,0,0,1.6,0.48125,14.8875,0
605,23,erdos_renyi,rl_stub,4.0,0.3952569169960474,0.36507936507936506,1.0,0.0,1.0,147,0,0,1.8875,2.48125,8.7625,0
606,0,erdos_renyi,random,3.0,0.09912698412698413,0.3442622950819672,0.514,0.0,0.514,158,0,0,1.44375,1.625,18.29375,0
606,1,erdos_renyi,random,5.0,0.23928571428571427,0.44680851063829785,0.549,0.0,0.549,64,0,0,1.25625,3.7,17.0,0
606,2,erdos_renyi,random,5.0,0.1514285714285714,0.47727272727272735,0.518,0.0,0.518,89,0,0,1.325,2.55,13.73125,0
606,3,erdos_renyi,random,3.0,0.12039682539682542,0.3230769230769231,0.6,0.0,0.6,122,0,0,1.63125,2.61875,9.89375,0
606,4,erdos_renyi,random,2.0,0.009523809523809523,0.3559322033898305,0.875,0.0,0.875,235,0,0,2.21875,0.8625,8.46875,0
606,5,erdos_renyi,random,3.0,0.13492063492063494,0.40384615384615385,0.11200000000000002,0.0,0.112,246,0,0,2.2875,2.15,6.74375,0
606,6,erdos_renyi,random,3.0,0.09523809523809525,0.328125,0.8459999999999999,0.0,0.846,164,0,0,1.71875,2.9,11.83125,0
606,7,erdos_renyi,random,1.0,0.0,0.24705882352941178,0.142,0.0,0.142,181,0,0,1.7625,0.7625,17.1125,0
606,8,erdos_renyi,random,2.0,0.10174603174603174,0.3559322033898305,0.753,0.0,0.753,80,0,0,1.25,1.1625,16.85625,0
606,9,erdos_renyi,random,4.0,0.13873015873015873,0.42857142857142855,0.605,0.0,0.605,79,0,0,1.49375,3.875,9.94375,0
606,10,erdos_renyi,random,8.0,0.405952380952381,0.5,0.263,0.0,0.263,122,0,0,1.40625,6.23125,14.94375,0
606,11,erdos_renyi,random,4.0,0.1296825396825397,0.42000000000000004,0.759,0.0,0.759,18,0,0,0.825,3.90625,20.66875,0
606,12,erdos_renyi,random,2.0,0.009682539682539683,0.375,0.23899999999999996,0.0,0.239,204,0,0,2.275,1.93125,10.11875,0
606,13,erdos_renyi,random,3.0,0.09047619047619049,0.38181818181818183,0.549,0.0,0.549,58,0,0,1.3125,2.9625,8.50625,0
606,14,erdos_renyi,random,3.0,0.04047619047619048,0.39622641509433965,0.079,0.0,0.079,74,0,0,1.3375,2.7875,11.78125,0
606,15,erdos_renyi,random,1.0,0.0,0.3387096774193548,0.681,0.0,0.681,120,0,0,1.34375,0.7625,15.28125,0
606,16,erdos_renyi,random,2.0,0.002380952380952381,0.3442622950819672,0.05800000000000001,0.0,0.058,191,0,0,1.875,0.60625,10.775,0
606,17,erdos_renyi,random,1.0,0.0,0.3387096774193548,0.897,0.0,0.897,55,0,0,1.325,0.7625,13.4625,0
606,18,erdos_renyi,random,4.0,0.06968253968253968,0.44680851063829785,0.446,0.0,0.446,130,0,0,1.60625,2.8875,18.16875,0
606,19,erdos_renyi,random,2.0,0.034523809523809526,0.35,0.242,0.0,0.242,120,0,0,1.23125,1.48125,16.21875,0
606,20,erdos_renyi,random,4.0,0.05055555555555556,0.39622641509433965,0.174,0.0,0.174,187,0,0,1.91875,2.69375,11.4375,0
606,21,erdos_renyi,random,1.0,0.0,0.25,0.398,0.0,0.398,160,0,0,1.99375,1.025,10.3125,0
607,0,watts_strogatz,greedy,2.0,0.41904761904761917,0.3125,0.8760497640229893,0.0,0.8760497640229894,0,0,0,0.96875,33.8,13.2625,0
607,1,watts_strogatz,greedy,2.0,0.34285714285714286,0.26785714285714285,1.0,0.0,1.0,0,0,0,1.0,0.0,11.85,0
607,2,watts_strogatz,greedy,3.0,0.24761904761904763,0.22727272727272724,1.0,0.0,1.0,0,0,0,0.975,0.0,13.93125,0
607,3,watts_strogatz,greedy,2.0,0.0,0.189873417721519,0.5658452349985689,0.0,0.5658452349985689,0,0,0,0.91875,0.0,18.85,0
607,4,watts_strogatz,greedy,2.0,0.0,0.189873417721519,0.8161165125186418,0.0,0.8161165125186418,0,0,0,0.93125,0.0,15.5125,0
607,5,watts_strogatz,greedy,1.0,0.0,0.19230769230769232,0.8394065341387904,0.0,0.8394065341387904,0,0,0,0.9375,0.0,14.91875,0
607,6,watts_strogatz,greedy,2.0,0.13333333333333336,0.234375,0.9239390966762435,0.0,0.9239390966762436,0,0,0,0.93125,0.0,15.65625,0
607,7,watts_strogatz,greedy,2.0,0.24761904761904763,0.28846153846153844,0.10104848676711171,0.0,0.1010484867671117,0,0,0,0.99375,33.8,12.3125,0
607,8,watts_strogatz,greedy,1.0,0.0,0.20270270270270271,1.0,0.0,1.0,0,0,0,0.59375,0.0,25.0625,0
607,9,watts_strogatz,greedy,2.0,0.13333333333333336,0.25,0.5308440096260204,0.0,0.5308440096260204,0,0,0,0.8625,0.0,14.15,0
607,10,watts_strogatz,greedy,1.0,0.0,0.17857142857142858,0.909636247262797,0.0,0.9096362472627969,0,0,0,1.0,0.0,9.81875,0
607,11,watts_strogatz,greedy,2.0,0.13333333333333336,0.21428571428571427,1.0,0.0,1.0,0,0,0,0.9125,0.0,16.38125,0
607,12,watts_strogatz,greedy,2.0,0.24761904761904763,0.25862068965517243,0.5282910884007486,0.0,0.5282910884007486,0,0,0,0.775,0.0,23.86875,0
607,13,watts_strogatz,greedy,3.0,0.5333333333333334,0.3125,0.24000801231974728,0.0,0.24000801231974728,0,0,0,0.9625,6.2,13.9625,0
607,14,watts_strogatz,greedy,2.0,0.5142857142857143,0.3409090909090909,1.0,0.0,1.0,992,0,0,1.89375,33.8,9.61875,0
607,15,watts_strogatz,greedy,3.0,0.6761904761904762,0.35714285714285715,0.9540314647307644,0.0,0.9540314647307644,5408,0,0,1.9375,6.2,1.2125,0
608,0,barabasi_albert,random,12.0,0.286025521319639,0.72,0.49399999999999994,0.0,0.494,149,0,0,1.825,10.59375,11.65,0
608,1,barabasi_albert,random,5.0,0.034430438842203544,0.5625,0.566,0.0,0.566,80,0,0,1.5,4.775,9.21875,0
608,2,barabasi_albert,random,1.0,0.0,0.42857142857142855,0.312,0.0,0.312,80,0,0,1.10625,0.93125,19.2875,0
608,3,barabasi_albert,random,7.0,0.05855119825708059,0.6206896551724138,0.817,0.0,0.817,227,0,0,2.41875,8.0125,6.5875,0
608,4,barabasi_albert,random,12.0,0.26266728913787735,0.75,0.516,0.0,0.516,198,0,0,2.09375,11.74375,5.73125,0
608,5,barabasi_albert,random,8.0,0.12081388110799876,0.6428571428571429,0.701,0.0,0.701,224,0,0,2.15625,8.68125,5.9875,0
608,6,barabasi_albert,random,5.0,0.026361655773420478,0.5294117647058824,0.642,0.0,0.642,254,0,0,2.3375,5.775,9.60625,0
608,7,barabasi_albert,random,5.0,0.03155150949268597,0.5806451612903226,0.433,0.0,0.433,120,0,0,1.625,6.0875,11.6375,0
608,8,barabasi_albert,random,5.0,0.061437908496732016,0.5625,0.689,0.0,0.689,149,0,0,1.93125,5.025,10.625,0
608,9,barabasi_albert,random,4.0,0.009710550887021474,0.5142857142857142,0.537,0.0,0.537,234,0,0,2.4125,3.41875,8.0375,0
608,10,barabasi_albert,random,4.0,0.006535947712418301,0.4864864864864865,0.712,0.0,0.712,80,0,0,1.5,3.3,11.70625,0
608,11,barabasi_albert,random,5.0,0.032952069716775605,0.4864864864864865,0.881,0.0,0.881,188,0,0,1.75625,5.4125,9.21875,0
608,12,barabasi_albert,random,3.0,0.0,0.5,0.643,0.0,0.643,188,0,0,1.94375,2.66875,10.13125,0
608,13,barabasi_albert,random,4.0,0.03970588235294118,0.5294117647058824,0.344,0.0,0.344,110,0,0,1.6875,4.08125,8.74375,0
608,14,barabasi_albert,random,3.0,0.006535947712418301,0.4186046511627907,0.166,0.0,0.166,111,0,0,1.69375,2.79375,8.59375,0
608,15,barabasi_albert,random,4.0,0.00665266106442577,0.5142857142857142,0.488,0.0,0.488,65,0,0,1.15625,3.2375,16.14375,0
608,16,barabasi_albert,random,3.0,0.0,0.5294117647058824,0.757,0.0,0.757,108,0,0,1.6625,3.56875,11.36875,0
608,17,barabasi_albert,random,3.0,0.0,0.5,0.054000000000000006,0.0,0.054,91,0,0,1.08125,2.575,17.8625,0
608,18,barabasi_albert,random,3.0,0.0029956427015250544,0.45,0.173,0.0,0.173,155,0,0,1.76875,4.1625,8.1375,0
609,0,erdos_renyi,greedy,5.0,0.20681605975723624,0.5454545454545454,1.0,0.0,1.0,0,0,0,0.7375,0.0,23.475,0
609,1,erdos_renyi,greedy,2.0,0.0,0.3829787234042553,0.9348456258937535,0.0,0.9348456258937534,0,0,0,0.9875,0.0,13.68125,0
609,2,erdos_renyi,greedy,2.0,0.02777777777777778,0.391304347826087,0.520227496715025,0.0,0.520227496715025,0,0,0,0.75,0.0,22.39375,0
609,3,erdos_renyi,greedy,2.0,0.00980392156862745,0.391304347826087,0.3890244597630472,0.0,0.3890244597630472,6399,0,0,1.61875,0.0,1.0,0
609,4,erdos_renyi,greedy,1.0,0.0,0.36,0.8978182650657931,0.0,0.8978182650657931,0,0,0,0.9,0.0,18.05625,0
609,5,erdos_renyi,greedy,5.0,0.13196389666977898,0.4864864864864865,0.4075103423640226,0.0,0.40751034236402267,0,0,0,1.0,0.0,9.0375,0
609,6,erdos_renyi,greedy,3.0,0.04279489573607221,0.42857142857142855,0.5514929307994021,0.0,0.5514929307994021,0,0,0,0.75,0.0,22.53125,0
609,7,erdos_renyi,greedy,2.0,0.005135387488328665,0.34615384615384615,0.4332357626650635,0.0,0.4332357626650634,0,0,0,0.88125,0.0,19.59375,0
609,8,erdos_renyi,greedy,1.0,0.0,0.33962264150943394,0.9277777885294005,0.0,0.9277777885294005,0,0,0,0.7625,0.0,21.55,0
609,9,erdos_renyi,greedy,3.0,0.06854964207905385,0.4,0.7452935495932922,0.0,0.7452935495932922,0,0,0,0.8625,39.99375,15.825,0
609,10,erdos_renyi,greedy,2.0,0.017429193899782133,0.3673469387755102,0.7199809395864433,0.0,0.7199809395864433,0,0,0,0.8875,0.0,18.88125,0
609,11,erdos_renyi,greedy,4.0,0.06979458450046683,0.42857142857142855,1.0,0.0,1.0,0,0,0,1.0,0.0,11.0375,0
609,12,erdos_renyi,greedy,2.0,0.008714596949891067,0.32727272727272727,0.28264595384835006,0.0,0.28264595384835006,0,0,0,0.60625,0.0,28.975,0
609,13,erdos_renyi,greedy,4.0,0.09920634920634923,0.46153846153846156,0.752695260898957,0.0,0.752695260898957,0,0,0,1.0,0.0,10.8125,0
609,14,erdos_renyi,greedy,6.0,0.3341892312480547,0.5625,0.8664631383213017,0.0,0.8664631383213017,0,0,0,0.84375,39.99375,17.9625,0
609,15,erdos_renyi,greedy,6.0,0.30415499533146595,0.5454545454545454,0.8994637163692769,0.0,0.8994637163692768,0,0,0,0.74375,0.0,19.78125,0
609,16,erdos_renyi,greedy,3.0,0.04855275443510737,0.4,1.0,0.0,1.0,0,0,0,1.0,0.0,10.96875,0
609,17,erdos_renyi,greedy,2.0,0.012760659819483346,0.391304347826087,1.0,0.0,1.0,0,0,0,0.93125,0.0,17.175,0
609,18,erdos_renyi,greedy,5.0,0.20059134765017114,0.5,0.45417510185101656,0.0,0.4541751018510165,0,0,0,0.83125,0.0,19.45625,0
610,0,erdos_renyi,greedy,3.0,0.5303030303030303,0.375,0.356,0.0,0.356,6400,0,0,1.11875,0.0,1.0,0
610,1,erdos_renyi,greedy,2.0,0.007575757575757576,0.2608695652173913,0.25,0.0,0.25,0,0,0,0.76875,0.0,19.74375,0
610,2,erdos_renyi,greedy,1.0,0.0,0.27906976744186046,0.083,0.0,0.083,0,0,0,0.575,40.0,27.64375,0
610,3,erdos_renyi,greedy,2.0,0.07575757575757576,0.32432432432432434,0.8009999999999999,0.0,0.801,0,0,0,0.5,0.0,30.25,0
610,4,erdos_renyi,greedy,2.0,0.30303030303030304,0.34285714285714286,0.635,0.0,0.635,0,0,0,0.64375,0.0,25.0625,0
610,5,erdos_renyi,greedy,2.0,0.16666666666666669,0.2727272727272727,0.094,0.0,0.094,0,0,0,0.61875,0.0,28.91875,0
610,6,erdos_renyi,greedy,2.0,0.16666666666666669,0.25,0.11600000000000002,0.0,0.116,0,0,0,0.6625,0.0,25.7875,0
610,7,erdos_renyi,greedy,2.0,0.5303030303030303,0.4137931034482759,0.168,0.0,0.168,0,0,0,0.40625,40.0,30.90625,0
610,8,erdos_renyi,greedy,1.0,0.0,0.20338983050847456,0.781,0.0,0.781,0,0,0,0.25625,0.0,35.05,0
610,9,erdos_renyi,greedy,2.0,0.07575757575757576,0.32432432432432434,0.601,0.0,0.601,0,0,0,0.5,0.0,29.15625,0
610,10,erdos_renyi,greedy,2.0,0.30303030303030304,0.3076923076923077,0.754,0.0,0.754,0,0,0,0.71875,40.0,25.225,0
610,11,erdos_renyi,greedy,1.0,0.0,0.21818181818181817,0.178,0.0,0.178,0,0,0,0.85,0.0,18.575,0
610,12,erdos_renyi,greedy,4.0,0.6893939393939394,0.42857142857142855,0.724,0.0,0.724,0,0,0,0.4125,0.0,31.6625,0
611,0,watts_strogatz,rl_stub,2.0,0.2571428571428572,0.1810344827586207,0.29,0.0,0.29,102,53,0,1.35,0.39375,14.65625,1
611,1,watts_strogatz,rl_stub,2.0,0.3238095238095238,0.20588235294117646,0.853,0.0,0.853,40,0,0,1.06875,1.1375,16.325,0
611,2,watts_strogatz,rl_stub,1.0,0.0,0.20388349514563106,0.356,0.0,0.356,120,0,0,1.25,0.25,23.85,0
